player_id,team,player,interceptionsAVG,interceptionsINT,interceptionsTD,interceptionsYDS,kickReturnsAVG,kickReturnsLONG,kickReturnsNO,kickReturnsTD,kickReturnsYDS,kickingFGA,kickingFGM,kickingLONG,kickingPCT,kickingPTS,kickingXPA,kickingXPM,passingATT,passingCOMPLETIONS,passingINT,passingPCT,passingTD,passingYDS,passingYPA,puntReturnsAVG,puntReturnsLONG,puntReturnsNO,puntReturnsTD,puntReturnsYDS,puntingIn 20,puntingLONG,puntingNO,puntingTB,puntingYDS,puntingYPP,receivingLONG,receivingREC,receivingTD,receivingYDS,receivingYPR,rushingCAR,rushingLONG,rushingTD,rushingYDS,rushingYPC
105955,Ohio State,Branden Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,0.0,27.0,9.0,50.0,12.0,1.0,162.0,3.2
105974,Tulsa,James Kilian,,,,,,,,,,,,,,,,,337.0,184.0,16.0,0.546,13.0,2242.0,6.7,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,150.0,28.0,8.0,282.0,1.9
106000,Tulsa,Montiese Culton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,21.0,3.0,393.0,18.7,,,,,
106007,East Carolina,Desmond Robinson,,,,,,,,,,,,,,,,,37.0,14.0,4.0,0.378,0.0,118.0,3.2,,,,,,,,,,,,33.0,2.0,0.0,35.0,17.5,14.0,8.0,0.0,-17.0,-1.2
106009,East Carolina,Donald Whitehead,3.3,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106012,East Carolina,Art Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,68.0,4.5,58.0,62.0,1.0,250.0,4.3
106029,Louisville,Kerry Rhodes,9.3,6.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,
106033,Louisville,Antoine Harris,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106050,Louisville,Robert McCune,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106062,Louisville,Tiger Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,9.0,2.0,150.0,16.7,,,,,
106073,Cincinnati,Daven Holly,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106084,Cincinnati,Jamar Enzor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,0.0,55.0,27.5
106739,Troy,Eric Thomas,,,,,15.0,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,52.75,46.5,7.25,642.75,13.625,2.0,7.0,0.0,1.0,0.5
107215,Notre Dame,Carlyle Holiday,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,68.0,31.0,0.0,314.0,,,,,,,14.0,3.0,0.0,25.0,8.3,2.0,3.0,0.0,3.0,1.5
107218,Indiana,Matt LoVecchio,,,,,,,,,,,,,,,,,249.0,142.0,6.0,0.57,13.0,1814.0,7.3,,,,,,,,,,,,,,,,,83.0,19.0,2.0,105.0,1.3
107221,Kent State,Abram Elam,35.0,3.0,0.0,105.0,,,,,,,,,,,,,,,,,,,,8.2,37.0,18.0,0.0,147.0,,,,,,,,,,,,,,,,
107236,Notre Dame,Preston Jackson,38.0,1.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107239,Notre Dame,Mike Goolsby,25.0,2.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107247,Notre Dame,Derek Curry,19.5,2.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107273,Notre Dame,Jerome Collins,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,1.0,0.0,28.0,,,,,,,21.0,6.0,0.0,67.0,11.2,,,,,
107298,Texas A&M,Jonte' Buhl,14.0,2.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107300,Texas A&M,Keith Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,0.0,17.0,4.3,58.0,16.0,3.0,207.0,3.6
107316,South Carolina,Dondrial Pinkins,,,,,,,,,,,,,,,,,108.0,68.0,5.0,0.63,4.0,880.0,8.1,,,,,,,,,,,,,,,,,59.0,24.0,3.0,226.0,3.8
107322,South Carolina,Andrea Gause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,12.0,1.0,199.0,16.6,17.0,11.0,0.0,40.0,2.4
107324,South Carolina,Gonzie Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,8.0,0.0,97.0,12.1,45.0,19.0,1.0,220.0,4.9
107340,South Carolina,Brian Brownlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,1.0,8.0,4.0,,,,,
107383,Buffalo,Randall Secky,,,,,,,,,,,,,,,,,46.0,17.0,4.0,0.37,0.0,173.0,3.8,,,,,,,,,,,,,,,,,3.0,2.0,0.0,-6.0,-2.0
107398,Buffalo,J.J. Gibson,12.0,2.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107544,Nebraska,Sandro DeAngelis,,,,,,,,,,9.0,4.0,41.0,0.444,45.0,34.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107549,Nebraska,Ira Cooper,47.5,2.0,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107554,Nebraska,Willie Amos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,5.0,2.0,94.0,18.8,2.0,7.0,0.0,13.0,6.5
107562,Nebraska,Steve Kriewald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,3.0,48.0,9.6,3.0,48.0,0.0,54.0,18.0
107565,Nebraska,Dusty Keiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,6.0,0.0,89.0,14.8,,,,,
107605,California,Reggie Robertson,,,,,,,,,,,,,,,,,9.0,6.0,0.0,0.667,1.0,121.0,13.4,,,,,,,,,,,,,,,,,2.0,5.0,1.0,5.0,2.5
107607,California,Ryan Gutierrez,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107612,California,Wendell Hunter,21.5,2.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107624,California,Chase Lyman,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,79.0,14.0,5.0,414.0,29.6,1.0,13.0,0.0,13.0,13.0
107632,Kentucky,Shane Boyd,,,,,,,,,,,,,,,,,240.0,125.0,9.0,0.521,5.0,1248.0,5.2,,,,,,,,,,,,,,,,,97.0,22.0,5.0,276.0,2.8
107633,North Carolina,Chad Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,13.0,1.0,107.0,8.2,143.0,48.0,8.0,796.0,5.6
107635,Kentucky,Tommy Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,11.0,0.0,155.0,14.1,,,,,
107656,Kentucky,Gerad Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,15.0,0.0,168.0,11.2,1.0,0.0,0.0,0.0,0.0
107672,Hawai'i,Chad Owens,,,,,,,,,,,,,,,,,,,,,,,,15.1,76.0,36.0,5.0,545.0,,,,,,,75.0,102.0,17.0,1290.0,12.6,1.0,0.0,0.0,0.0,0.0
107674,Hawai'i,Britton Komine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,53.0,4.0,788.0,14.9,,,,,
107686,Michigan State,Jason Harmon,6.3,3.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107688,Michigan State,Roderick Maples,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107689,Michigan State,Tyrell Dortch,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107723,LSU,Marcus Randall,2.0,1.0,0.0,2.0,,,,,,,,,,,,,162.0,102.0,6.0,0.63,9.0,1269.0,7.8,,,,,,,,,,,,,,,,,79.0,29.0,3.0,247.0,3.1
107761,Tennessee,Kevin Burnett,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107763,Tennessee,Corey Larkins,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,2.0,0.0,1.0,,,,,,,,,,,,16.0,23.0,1.0,74.0,4.6
107773,Hawai'i,Michael Brewster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,34.0,1.0,273.0,8.0,113.0,42.0,6.0,722.0,6.4
107775,Tennessee,Dustin Colquitt,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,19.0,19.0,,,,,,0.0,61.0,56.0,0.0,2282.0,40.8,,,,,,,,,,
107800,Temple,Ikey Chuku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,28.0,3.0,436.0,15.6,1.0,9.0,0.0,9.0,9.0
107836,New Mexico State,Buck Pierce,,,,,,,,,,,,,,,,,285.0,191.0,5.0,0.67,16.0,2253.0,7.9,,,,,,0.0,24.0,1.0,0.0,24.0,24.0,40.0,1.0,0.0,40.0,40.0,71.0,39.0,2.0,130.0,1.8
107838,New Mexico State,Preston Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,7.0,0.0,126.0,18.0,,,,,
107928,UTEP,Jahmal Fenner,7.5,4.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,11.2,84.0,29.0,1.0,324.0,,,,,,,,,,,,,,,,
107930,UTEP,Mark Dowdy,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107933,UTEP,Omar Duarte,,,,,,,,,,,,,,,,,20.0,13.0,0.0,0.65,3.0,170.0,8.5,,,,,,,,,,,,,,,,,2.0,3.0,0.0,6.0,3.0
107940,UTEP,Dirk Dillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,,,,,
107942,UTEP,Robert Rodriguez,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107962,UTEP,Jonas Crafts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,19.0,3.0,217.0,11.4,,,,,
108239,Texas,Chance Mock,,,,,,,,,,,,,,,,,21.0,9.0,0.0,0.429,0.0,79.0,3.8,,,,,,,,,,,,,,,,,7.0,3.0,0.0,-14.0,-2.0
108241,Texas,Tony Jeffery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,33.0,3.0,437.0,13.2,7.0,15.0,1.0,47.0,6.7
108244,Texas,Phillip Geiggar,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108250,Texas,Will Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,1.0,42.0,5.3,38.0,17.0,1.0,161.0,4.2
108259,Texas,Aurmon Satchell,26.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108523,North Carolina,Darian Durant,,,,,,,,,,,,,,,,,299.0,178.0,9.0,0.595,17.0,2238.0,7.5,,,,,,,,,,,,,,,,,81.0,24.0,1.0,188.0,2.3
108525,North Carolina,Jonathan Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,0.0,15.0,15.0,1.0,2.0,0.0,2.0,2.0
108526,Troy,Aaron Leak,,,,,,,,,,,,,,,,,118.0,54.0,7.0,0.458,6.0,756.0,6.4,,,,,,,,,,,,,,,,,38.0,21.0,1.0,17.0,0.4
108539,Oklahoma,Blake Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,52.0,0.0,2183.0,42.0,,,,,,,,,,
108540,North Carolina,Madison Hedgecock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,0.0,35.0,8.8,30.0,25.0,2.0,118.0,3.9
108563,SMU,Foy Munlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,0.0,37.0,12.3,95.0,32.0,2.0,335.0,3.5
108570,Texas Tech,Clay McGuire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,4.0,0.0,65.0,16.3,,,,,
108573,Texas Tech,Adell Duckett,30.0,2.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108575,Texas Tech,Trey Haverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,77.0,6.0,1019.0,13.2,,,,,
108593,Virginia,Brandon Isaiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,20.0,1.0,49.0,7.0
108596,Virginia,Rich Bedesem,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108603,Virginia,Michael McGrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,30.0,2.0,355.0,11.8,,,,,
108611,Virginia,Sean Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,32.0,0.0,1131.0,35.3,,,,,,,,,,
108859,Troy,Andy Britt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-5.0,-5.0
108971,UAB,Jason Southall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,0.0,13.0,6.5,1.0,7.0,0.0,7.0,7.0
108982,UAB,Nick Hayes,,,,,,,,,,15.0,13.0,38.0,0.867,79.0,43.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109074,Houston,Dustin Bell,,,,,,,,,,22.0,13.0,53.0,0.591,60.0,24.0,21.0,,,,,,,,,,,,,0.0,53.0,20.0,0.0,708.0,35.4,,,,,,,,,,
109348,UNLV,Ruschard Dodd-Masters,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
109350,UNLV,Jamaal Brimmer,24.0,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109365,UNLV,Terrence Young,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109370,UNLV,Marques Johnson,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
109472,Oklahoma,Mark Bradley,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,30.0,30.0,3.0,3.0,1.0,0.0,3.0,,,,,,,72.0,23.0,7.0,491.0,21.3,4.0,51.0,1.0,73.0,18.3
109626,Cincinnati,Collin Carey,,,,,,,,,,,,,,,,,15.0,4.0,2.0,0.267,0.0,18.0,1.2,,,,,,,,,,,,,,,,,15.0,8.0,2.0,21.0,1.4
109627,Eastern Michigan,Alonzo Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,9.0,9.0,,,,,
109659,Eastern Michigan,Adam Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,7.0,1.0,107.0,15.3,,,,,
109759,Ohio,Rahman Shavers,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109810,Fresno State,Jamal Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0
109825,Fresno State,Duncan Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11.0,0.0,108.0,9.8,,,,,
109827,Fresno State,Stephen Spach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,6.0,2.0,75.0,12.5,,,,,
109834,Utah State,Travis Cox,,,,,,,,,,,,,,,,,306.0,179.0,16.0,0.585,10.0,1908.0,6.2,,,,,,,,,,,,,,,,,114.0,16.0,2.0,63.0,0.6
109837,Utah State,Jerome Dennis,17.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109842,Utah State,Robert Watts,50.0,2.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109847,Louisiana Monroe,Jason Deml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,19.0,0.0,215.0,11.3,,,,,
109907,Air Force,Jon Lee,,,,,22.0,40.5,15.0,0.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.666666666666666,3.0,0.0,20.666666666666668,6.333333333333333,53.333333333333336,38.333333333333336,2.3333333333333335,337.6666666666667,6.3999999999999995
109958,Washington State,Blair Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,0.5
110034,Louisiana,Matt Lane,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
110060,Louisiana,Lawrence Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,2.0,0.0,41.0,20.5,,,,,
110628,South Florida,Ronnie Banks,,,,,,,,,,,,,,,,,53.0,26.0,3.0,0.491,0.0,234.0,4.4,,,,,,,,,,,,,,,,,4.0,3.0,0.0,-21.0,-5.3
110629,South Florida,Sidney Simpson,17.0,2.0,1.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110640,South Florida,Javan Camon,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
110650,South Florida,Clenton Crossley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,0.0,37.0,3.4,101.0,28.0,3.0,408.0,4.0
110661,South Florida,Justin Geisler,,,,,,,,,,4.0,2.0,44.0,0.5,15.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110690,South Florida,Bruce Gipson,39.0,1.0,1.0,39.0,,,,,,,,,,,,,,,,,,,,7.8,22.0,6.0,0.0,47.0,,,,,,,9.0,5.0,0.0,28.0,5.6,,,,,
110694,South Florida,Mark Feldman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,12.0,12.0,,,,,
110715,Missouri,Clint Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,9.0,9.0,,,,,
110969,Idaho,Justin Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,2.0,13.0,20.0,0.0,51.0,3.9
111029,Southern Mississippi,Kenneth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,7.0,0.0,292.0,41.7,,,,,,,,,,
111281,Penn State,Zack Mills,,,,,,,,,,,,,,,,,249.0,144.0,11.0,0.578,8.0,1553.0,6.2,,,,,,,,,,,,39.0,2.0,1.0,57.0,28.5,44.0,12.0,3.0,61.0,1.4
111282,Penn State,Gerald Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,20.0,0.0,254.0,12.7,1.0,0.0,0.0,-6.0,-6.0
111284,Penn State,Mike Gasparato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,22.0,1.0,38.0,5.4
111286,Penn State,Paul Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,0.0,106.0,6.6,3.0,3.0,0.0,3.0,1.0
111300,Penn State,Ryan Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,1.0,26.0,13.0,,,,,
111302,Penn State,John Bronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,1.0,16.0,4.0,,,,,
112487,New Mexico State,Paul Dombrowski,,,,,,,,,,,,,,,,,21.0,6.5,1.5,0.47450000000000003,0.0,139.5,10.2,,,,,,,,,,,,65.5,53.0,3.0,595.0,12.1,28.0,13.5,1.0,93.5,3.05
112497,New Mexico State,Jimmy Cottrell,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112516,Louisville,Stefan LeFors,,,,,,,,,,,,,,,,,257.0,189.0,3.0,0.735,20.0,2596.0,10.1,,,,,,0.0,41.0,1.0,0.0,41.0,41.0,,,,,,71.0,27.0,3.0,333.0,4.7
112518,Louisville,Lionel Gates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,10.0,2.0,71.0,7.1,76.0,39.0,7.0,373.0,4.9
112529,Louisville,Adam McCauley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,22.0,3.0,309.0,14.0,,,,,
112530,Louisville,Broderick Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,15.5,2.0,243.0,13.8,1.0,6.0,0.0,6.0,6.0
112532,Louisville,Brent Johnson,7.25,2.0,0.5,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112534,Louisville,Joshua Tinch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,51.5,2.5,682.5,13.5,,,,,
112538,Louisville,Brandon Johnson,24.5,2.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,14.0,14.0,1.0,0.5,14.0,,,,,,,,,,,,,,,,
113659,TCU,Tye Gunn,,,,,,,,,,,,,,,,,133.5,67.5,3.5,0.5065,5.5,855.5,6.449999999999999,,,,,,0.0,40.0,1.0,0.0,40.0,40.0,,,,,,25.0,13.5,1.0,13.0,-0.19999999999999996
